Date,Open Price,Volume
10/01/2005,1243.576,7234683
11/01/2005,1252.711,7725570
12/01/2005,1257.17,6769585
13/01/2005,1255.718,8746707
14/01/2005,1255.871,9898327
17/01/2005,1235.574,10028565
18/01/2005,1215.776,10190288
19/01/2005,1225.075,9377195
20/01/2005,1213.368,10310284
21/01/2005,1201.933,16970080
24/01/2005,1258.024,18020207
25/01/2005,1252.354,11813924
26/01/2005,1252.372,9640691
27/01/2005,1239.579,9412829
28/01/2005,1223.727,8170557
31/01/2005,1210.755,9078062
1/02/2005,1189.501,9340222
2/02/2005,1189.502,19054062
3/02/2005,1253.813,20415225
4/02/2005,1238.609,17028293
16/02/2005,1276.015,14445455
17/02/2005,1280.028,11218612
18/02/2005,1275.664,10688050
21/02/2005,1259.528,12536922
22/02/2005,1285.629,22602815
23/02/2005,1309.624,24189127
24/02/2005,1307.036,20115815
25/02/2005,1311.367,24069610
28/02/2005,1311.439,17651432
1/03/2005,1305.249,13980952
2/03/2005,1303.31,18628635
3/03/2005,1285.197,12823609
4/03/2005,1294.156,11049958
7/03/2005,1288.408,10762246
8/03/2005,1298.25,17984398
9/03/2005,1321.208,20567187
10/03/2005,1316.9,17897669
11/03/2005,1284.513,14996714
14/03/2005,1288.985,18692502
15/03/2005,1293.132,15642719
16/03/2005,1267.052,13663373
17/03/2005,1255.985,12895543
18/03/2005,1242.453,12452432
21/03/2005,1226.143,9963687
22/03/2005,1230.682,14653309
23/03/2005,1205.755,13440605
24/03/2005,1200.257,11477190
25/03/2005,1207.203,9527589
28/03/2005,1204.85,9023233
29/03/2005,1199.691,9233160
30/03/2005,1192.447,11383481
31/03/2005,1168.828,10437790
1/04/2005,1180.373,19660332
4/04/2005,1212.118,13794401
5/04/2005,1200.691,11582684
6/04/2005,1191.198,16727966
7/04/2005,1216.728,24276814
8/04/2005,1225.049,17768998
11/04/2005,1248.15,19300757
12/04/2005,1239.134,13075881
13/04/2005,1228.974,19547071
14/04/2005,1252.206,15616198
15/04/2005,1229.68,14262298
18/04/2005,1212.392,11671176
19/04/2005,1196.281,10950126
20/04/2005,1198.956,11182984
21/04/2005,1182.205,13266844
22/04/2005,1171.028,13578363
25/04/2005,1166.342,13547648
26/04/2005,1155.644,13974141
27/04/2005,1165.099,13612865
28/04/2005,1145.746,17419743
29/04/2005,1168.331,14105696
9/05/2005,1160.62,10869350
10/05/2005,1126.818,13164154
11/05/2005,1134.595,10995569
12/05/2005,1122.178,12355883
13/05/2005,1101.606,13474947
16/05/2005,1105.397,10227759
17/05/2005,1091.258,11568727
18/05/2005,1099.74,10378408
19/05/2005,1101.753,10658166
20/05/2005,1100.491,9584041
23/05/2005,1095.308,9533945
24/05/2005,1065.998,11029454
25/05/2005,1072.521,9807597
26/05/2005,1071.212,9498556
27/05/2005,1056.323,10146251
30/05/2005,1049.721,8599816
31/05/2005,1061.612,9239224
1/06/2005,1059.61,10062490
2/06/2005,1036.73,11465556
3/06/2005,1013.903,10016268
6/06/2005,1010.381,11043599
7/06/2005,1036.617,15703053
8/06/2005,1044.179,40282852
9/06/2005,1118.806,40690928
10/06/2005,1130.554,28410801
13/06/2005,1105.961,19203779
14/06/2005,1108.337,18368255
15/06/2005,1090.458,15267633
16/06/2005,1071.772,14483083
17/06/2005,1090.114,16752562
20/06/2005,1087.849,21468619
21/06/2005,1115.665,15478090
22/06/2005,1098.958,12351453
23/06/2005,1100.559,11484886
24/06/2005,1091.989,11121075
27/06/2005,1108.465,21842381
28/06/2005,1120.945,13458431
29/06/2005,1111.667,13469379
30/06/2005,1103.477,13785959
1/07/2005,1077.313,13597814
4/07/2005,1050.242,12275958
5/07/2005,1043.883,10494885
6/07/2005,1040.699,9196428
7/07/2005,1033.218,8570426
8/07/2005,1036.412,10337367
11/07/2005,1026.79,11330361
12/07/2005,1007.901,18457805
13/07/2005,1044.578,12821974
14/07/2005,1035.527,12571093
15/07/2005,1039.609,12750514
18/07/2005,1023.38,10964842
19/07/2005,1011.005,9882316
20/07/2005,1013.984,10568559
21/07/2005,1020.693,11140360
22/07/2005,1026.129,25488349
25/07/2005,1045.269,14134108
26/07/2005,1046.536,25577510
27/07/2005,1072.564,23812348
28/07/2005,1090.11,24695847
29/07/2005,1084.972,17683944
1/08/2005,1082.796,14731551
2/08/2005,1089.528,19015019
3/08/2005,1106.317,31436454
4/08/2005,1104.91,19436798
5/08/2005,1102.62,27096069
8/08/2005,1131.803,30237526
9/08/2005,1139.122,27154091
10/08/2005,1153.209,31427115
11/08/2005,1165.443,36967037
12/08/2005,1185.266,40478755
15/08/2005,1167.033,30319519
16/08/2005,1188.02,33155379
17/08/2005,1175.176,32307341
18/08/2005,1194.436,49201496
19/08/2005,1144.459,31501185
22/08/2005,1148.972,24033198
23/08/2005,1158.829,21840708
24/08/2005,1151.448,22674109
25/08/2005,1167.999,24232098
26/08/2005,1173.01,24296356
29/08/2005,1171.999,24333195
30/08/2005,1151.621,18551862
31/08/2005,1145.813,21676099
1/09/2005,1163.7,33830475
2/09/2005,1187.062,28920490
5/09/2005,1189.065,26700066
6/09/2005,1197.231,33685273
7/09/2005,1170.77,28602851
8/09/2005,1196.273,30528056
9/09/2005,1194.495,22155746
12/09/2005,1189.747,17096689
13/09/2005,1188.25,25913705
14/09/2005,1209.267,32243761
15/09/2005,1217.519,27217492
16/09/2005,1217.419,22397225
19/09/2005,1213.486,24656893
20/09/2005,1222.255,32300692
21/09/2005,1210.852,31799464
22/09/2005,1185.688,28602274
23/09/2005,1157.295,18774394
26/09/2005,1150.933,14538133
27/09/2005,1155.053,18093629
28/09/2005,1131.317,14751543
29/09/2005,1134.441,18536992
30/09/2005,1156.77,14493481
10/10/2005,1153.672,11720065
11/10/2005,1137.948,13426560
12/10/2005,1157.485,18467231
13/10/2005,1162.023,16905239
14/10/2005,1152.374,15145999
17/10/2005,1138.379,15135238
18/10/2005,1131.263,18928090
19/10/2005,1141.052,18908399
20/10/2005,1133.453,17371817
21/10/2005,1135.61,18011154
24/10/2005,1141.331,17275913
25/10/2005,1140.173,16929914
26/10/2005,1119.429,19211835
27/10/2005,1093.93,17203742
28/10/2005,1097.585,17973929
31/10/2005,1079.04,14835142
1/11/2005,1091.677,13985501
2/11/2005,1089.997,18764779
3/11/2005,1104.594,16862694
4/11/2005,1094.258,12783138
7/11/2005,1099.527,12082279
8/11/2005,1099.94,15311164
9/11/2005,1110.547,16725453
10/11/2005,1106.944,16155985
11/11/2005,1085.694,12560032
14/11/2005,1089.559,9202688
15/11/2005,1088.512,12215753
16/11/2005,1086.826,12608646
17/11/2005,1094.878,11961802
18/11/2005,1095.521,22480629
21/11/2005,1117.776,15543906
22/11/2005,1119.689,14646805
23/11/2005,1096.56,12601919
24/11/2005,1105.335,17140958
25/11/2005,1113.283,15509150
28/11/2005,1113.829,12852408
29/11/2005,1109.569,11879938
30/11/2005,1095.299,10875975
1/12/2005,1098.784,8932119
2/12/2005,1099.756,10636974
5/12/2005,1093.101,11224965
6/12/2005,1077.578,11052745
7/12/2005,1087.741,10389383
8/12/2005,1100.685,10398709
9/12/2005,1097.515,13487010
12/12/2005,1115.751,11944637
13/12/2005,1115.765,11376092
14/12/2005,1117.47,15022124
15/12/2005,1125.672,16824259
16/12/2005,1122.733,12610777
19/12/2005,1127.837,12228678
20/12/2005,1131.796,11712710
21/12/2005,1135.977,12292322
22/12/2005,1129.564,11121539
23/12/2005,1135.705,14472553
26/12/2005,1145.77,18653133
27/12/2005,1157.489,15673883
28/12/2005,1155.117,14680286
29/12/2005,1157.506,21803399
30/12/2005,1171.575,20027934
4/01/2006,1163.878,23258542
5/01/2006,1183.305,29484479
6/01/2006,1198.811,34342856
9/01/2006,1210.32,28706657
10/01/2006,1215.848,26794547
11/01/2006,1219.811,30631464
12/01/2006,1208.766,27018916
13/01/2006,1228.157,27708578
16/01/2006,1221.11,25274318
17/01/2006,1200.255,19726462
18/01/2006,1207.525,26667854
19/01/2006,1235.083,33617749
20/01/2006,1251.409,33203923
23/01/2006,1254.777,29028660
24/01/2006,1256.005,29671421
25/01/2006,1251.269,26558660
6/02/2006,1263.003,29177507
7/02/2006,1289.453,38404741
8/02/2006,1282.121,32857299
9/02/2006,1288.966,29079091
10/02/2006,1269.536,26314211
13/02/2006,1283.776,26131772
14/02/2006,1279.627,22541704
15/02/2006,1289.138,30147904
16/02/2006,1298.497,32352607
17/02/2006,1269.4,25903067
20/02/2006,1268.107,21542797
21/02/2006,1266.645,26659021
22/02/2006,1288.853,28517841
23/02/2006,1284.13,22875047
24/02/2006,1289.434,23578148
27/02/2006,1297.687,26819785
28/02/2006,1294.807,23647422
1/03/2006,1299.154,23640674
2/03/2006,1306.585,28445729
3/03/2006,1284.606,24925458
6/03/2006,1292.747,20329582
7/03/2006,1288.255,22653395
8/03/2006,1256.685,19841574
9/03/2006,1247.462,15385934
10/03/2006,1245.188,14095626
13/03/2006,1245.3,13775153
14/03/2006,1260.422,14875712
15/03/2006,1259.231,18451269
16/03/2006,1274.615,18322699
17/03/2006,1273.01,18754804
20/03/2006,1269.581,20297174
21/03/2006,1288.555,24345687
22/03/2006,1289.461,22330090
23/03/2006,1296.194,25465408
24/03/2006,1302.141,24423936
27/03/2006,1296.066,20613246
28/03/2006,1295.76,25011826
29/03/2006,1299.383,34152236
30/03/2006,1305.843,26038827
31/03/2006,1291.518,26636858
3/04/2006,1298.684,32804669
4/04/2006,1319.837,37134050
5/04/2006,1330.561,37763198
6/04/2006,1341.736,41715075
7/04/2006,1340.646,40666055
10/04/2006,1344.239,41415428
11/04/2006,1360.978,43870408
12/04/2006,1361.741,37129072
13/04/2006,1359.278,41299055
14/04/2006,1330.095,37871219
17/04/2006,1360.644,42219761
18/04/2006,1379.813,36785181
19/04/2006,1389.134,40578163
20/04/2006,1398.098,43303288
21/04/2006,1385.923,45569103
24/04/2006,1423.409,52015803
25/04/2006,1405.898,43248836
26/04/2006,1399.068,48410649
27/04/2006,1418.903,37608444
28/04/2006,1403.523,44562043
8/05/2006,1446.992,51620655
9/05/2006,1503.239,64683904
10/05/2006,1537.561,62717096
11/05/2006,1547.556,73218335
12/05/2006,1532.878,68393752
15/05/2006,1616.259,87725270
16/05/2006,1658.692,88275040
17/05/2006,1613.23,70980534
18/05/2006,1611.657,60585107
19/05/2006,1620.213,77086291
22/05/2006,1656.754,77258873
23/05/2006,1647.962,69900145
24/05/2006,1609.742,57270432
25/05/2006,1585.466,41049372
26/05/2006,1596.565,43722532
29/05/2006,1622.108,51715168
30/05/2006,1654.98,53087733
31/05/2006,1656.284,57015979
1/06/2006,1639.673,67843864
2/06/2006,1688.782,78144691
5/06/2006,1669.236,67297771
6/06/2006,1681.22,58422960
7/06/2006,1678.238,65085316
8/06/2006,1576.435,54576873
9/06/2006,1583.956,47003917
12/06/2006,1540.216,31496274
13/06/2006,1552.098,32450683
14/06/2006,1540.635,32438103
15/06/2006,1531.247,28473398
16/06/2006,1540.187,33572612
19/06/2006,1559.985,35562047
20/06/2006,1583.871,35537111
21/06/2006,1590.607,39705880
22/06/2006,1593.097,32465888
23/06/2006,1594.495,35026778
26/06/2006,1607.786,39499250
27/06/2006,1636.703,36451784
28/06/2006,1638.23,33220601
29/06/2006,1641.928,51799028
30/06/2006,1679.724,49837076
3/07/2006,1677.311,48636592
4/07/2006,1700.323,54316492
5/07/2006,1755.222,60720806
6/07/2006,1715.279,50062669
7/07/2006,1746.521,49430127
10/07/2006,1730.698,39049526
11/07/2006,1736.986,40085450
12/07/2006,1745.878,48785891
13/07/2006,1736.207,67471589
14/07/2006,1641.138,41587804
17/07/2006,1662.047,32203933
18/07/2006,1682.36,31405354
19/07/2006,1681.771,35059830
20/07/2006,1642.624,28661197
21/07/2006,1653.811,29960489
24/07/2006,1648.749,31184008
25/07/2006,1668.138,34237801
26/07/2006,1688.538,31167231
27/07/2006,1685.347,36201831
28/07/2006,1674.43,33268968
31/07/2006,1659.535,33654486
1/08/2006,1619.635,32310660
2/08/2006,1598.758,27865763
3/08/2006,1599.746,20822293
4/08/2006,1601.608,25867054
7/08/2006,1561.801,24099206
8/08/2006,1547.905,23382998
9/08/2006,1581.803,21636036
10/08/2006,1578.354,26323136
11/08/2006,1605.597,23451467
14/08/2006,1605.202,25655050
15/08/2006,1568.267,20259214
16/08/2006,1596.056,28563998
17/08/2006,1612.412,23391904
18/08/2006,1601.567,23974248
21/08/2006,1565.457,23374318
22/08/2006,1601.523,26701211
23/08/2006,1614.393,27212907
24/08/2006,1612.699,25061297
25/08/2006,1622.481,27821614
28/08/2006,1627.123,39341243
29/08/2006,1652.672,48050411
30/08/2006,1648.348,31442858
31/08/2006,1655.903,35135016
1/09/2006,1658.66,35954575
4/09/2006,1635.332,33093426
5/09/2006,1659.737,40533493
6/09/2006,1665.13,33579623
7/09/2006,1683.782,31522754
8/09/2006,1659.702,26552028
11/09/2006,1668.161,30590529
12/09/2006,1675.198,37390453
13/09/2006,1695.351,43045691
14/09/2006,1689.631,33888258
15/09/2006,1689.605,47032307
18/09/2006,1727.915,44840062
19/09/2006,1735.301,43455330
20/09/2006,1733.637,38836571
21/09/2006,1731.585,39533146
22/09/2006,1744.605,44777828
25/09/2006,1722.744,40168093
26/09/2006,1720.781,33134530
27/09/2006,1711.514,29247158
28/09/2006,1725.515,33979858
29/09/2006,1740.059,41236285
9/10/2006,1768.144,52935143
10/10/2006,1784.22,55136493
11/10/2006,1784.518,49283882
12/10/2006,1790.631,53169046
13/10/2006,1776.511,42539842
16/10/2006,1787.7,46766160
17/10/2006,1768.628,39262344
18/10/2006,1762.404,36810563
19/10/2006,1788.582,41490607
20/10/2006,1792.6,41461599
23/10/2006,1789.645,44441085
24/10/2006,1756.457,39911206
25/10/2006,1807.03,44512259
26/10/2006,1804.893,48737082
27/10/2006,1836.214,73748923
30/10/2006,1804.367,45335944
31/10/2006,1811.469,46557135
1/11/2006,1838.68,47783526
2/11/2006,1856.921,51741725
3/11/2006,1851.404,49860720
6/11/2006,1853.186,49544517
7/11/2006,1889.534,54849074
8/11/2006,1885.855,37770454
9/11/2006,1860.954,44096182
10/11/2006,1896.929,62809427
13/11/2006,1878.704,50016729
14/11/2006,1868.173,43188028
15/11/2006,1888.539,46682441
16/11/2006,1930.926,63983566
17/11/2006,1934.637,49418740
20/11/2006,1977.529,59146901
21/11/2006,2013.067,53894076
22/11/2006,2031.297,64881669
23/11/2006,2045.081,60721945
24/11/2006,2051.471,61232080
27/11/2006,2042.193,57840031
28/11/2006,2042.379,55070638
29/11/2006,2005.987,56002280
30/11/2006,2058.77,72779731
1/12/2006,2106.295,76178964
4/12/2006,2103.817,87232790
5/12/2006,2167.363,88157171
6/12/2006,2175.379,104347807
7/12/2006,2152.594,99278766
8/12/2006,2133.355,80889719
11/12/2006,2085.058,62676017
12/12/2006,2189.694,70191776
13/12/2006,2224.429,57492749
14/12/2006,2226.001,58439320
15/12/2006,2255.24,60611949
18/12/2006,2277.282,78252193
19/12/2006,2342.18,87054928
20/12/2006,2356.262,78298935
21/12/2006,2372.464,83182551
22/12/2006,2334.273,70484620
25/12/2006,2350.128,73939450
26/12/2006,2437.854,72261492
27/12/2006,2478.063,72118218
28/12/2006,2538.952,78718941
29/12/2006,2585.417,86769012
4/01/2007,2728.188,120156021
5/01/2007,2668.577,106155625
8/01/2007,2621.068,106813244
9/01/2007,2711.049,110751267
10/01/2007,2838.113,111769365
11/01/2007,2819.367,121598717
12/01/2007,2745.321,107303768
15/01/2007,2660.07,91761561
16/01/2007,2818.663,111178574
17/01/2007,2828.401,127377480
18/01/2007,2760.944,112313956
19/01/2007,2761.886,122061894
22/01/2007,2857.896,138576090
23/01/2007,2964.687,142791803
24/01/2007,2955.424,122056790
25/01/2007,2946.504,117197215
26/01/2007,2805.956,109599131
29/01/2007,2897.254,112067906
30/01/2007,2959.398,111931721
31/01/2007,2926.075,114265970
1/02/2007,2744.814,93443531
2/02/2007,2791.49,85446236
5/02/2007,2658.074,69224512
6/02/2007,2612.839,86629950
7/02/2007,2688.96,94883764
8/02/2007,2725.14,88434295
9/02/2007,2741.48,80874438
12/02/2007,2729.836,79009403
13/02/2007,2819.138,79001671
14/02/2007,2836.819,94044555
15/02/2007,2923.666,108831177
16/02/2007,3018.18,117921722
26/02/2007,2999.086,112056992
27/02/2007,3048.829,161375663
28/02/2007,2734.595,121479168
1/03/2007,2877.203,127364860
2/03/2007,2792.941,93943965
5/03/2007,2827.675,106910584
6/03/2007,2776.167,77040486
7/03/2007,2851.747,87913930
8/03/2007,2904.185,88955123
9/03/2007,2934.493,107139105
12/03/2007,2945.923,101542444
13/03/2007,2958.096,107189316
14/03/2007,2933.679,113730739
15/03/2007,2905.976,101745754
16/03/2007,2964.094,122681308
19/03/2007,2864.256,109971752
20/03/2007,3024.781,92761890
21/03/2007,3042.098,99190127
22/03/2007,3080.602,126065545
23/03/2007,3071.808,118686417
26/03/2007,3083.938,122660537
27/03/2007,3126.025,124578931
28/03/2007,3140.68,167267939
29/03/2007,3179.803,149539661
30/03/2007,3178.496,89424006
2/04/2007,3196.587,97350446
3/04/2007,3265.676,108601391
4/04/2007,3295.976,112616107
5/04/2007,3286.163,114528051
6/04/2007,3287.684,119644881
9/04/2007,3333.422,137314104
10/04/2007,3405.233,147807284
11/04/2007,3454.417,147572114
12/04/2007,3503.227,135389879
13/04/2007,3537.22,150695876
16/04/2007,3523.217,131039101
17/04/2007,3611.63,160660646
18/04/2007,3614.678,150485424
19/04/2007,3610.024,172725541
20/04/2007,3460.904,138889292
23/04/2007,3615.789,163498116
24/04/2007,3736.154,174389341
25/04/2007,3708.571,151763061
26/04/2007,3766.476,117256968
27/04/2007,3788.748,132175456
30/04/2007,3784.272,146525713
8/05/2007,3937.938,160568200
9/05/2007,3961.103,208397449
10/05/2007,4021.422,171113940
11/05/2007,4024.422,140638210
14/05/2007,3970.661,139326221
15/05/2007,4055.834,156677553
16/05/2007,3890.809,131719774
17/05/2007,4002.485,139277988
18/05/2007,4041.39,130756274
21/05/2007,3902.347,156171062
22/05/2007,4091.143,173562090
23/05/2007,4125.426,161399478
24/05/2007,4188.677,180984388
25/05/2007,4133.192,154192860
28/05/2007,4221.578,178615174
29/05/2007,4288.98,172097642
30/05/2007,4087.405,185596729
31/05/2007,4006.28,173115312
1/06/2007,4120.628,160934985
4/06/2007,3981.817,114859357
5/06/2007,3564.433,157137959
6/06/2007,3781.375,145873852
7/06/2007,3787.702,142366475
8/06/2007,3900.027,135877192
11/06/2007,3942.005,133842739
12/06/2007,4011.679,149472398
13/06/2007,4110.742,166948499
14/06/2007,4162.207,138385604
15/06/2007,4085.656,108665532
18/06/2007,4195.391,128977748
19/06/2007,4247.745,124581814
20/06/2007,4269.455,135212775
21/06/2007,4170.894,112919856
22/06/2007,4230.967,119692037
25/06/2007,4102.787,101606655
26/06/2007,3863.248,93817469
27/06/2007,3985.716,95113481
28/06/2007,4080.194,97831610
29/06/2007,3824.29,86099985
2/07/2007,3800.233,74254060
3/07/2007,3854.716,69749217
4/07/2007,3906.012,56474777
5/07/2007,3769.639,63405936
6/07/2007,3599.818,80737241
9/07/2007,3809.67,83480539
10/07/2007,3895.909,76563334
11/07/2007,3837.796,51353880
12/07/2007,3874.039,55158363
13/07/2007,3920.827,46024471
16/07/2007,3920.653,47615280
17/07/2007,3809.558,48712223
18/07/2007,3880.852,62871834
19/07/2007,3918.539,48737595
20/07/2007,3918.409,83110646
23/07/2007,4091.242,121668964
24/07/2007,4238.32,110989252
25/07/2007,4212.95,93950043
26/07/2007,4347.778,99210669
27/07/2007,4315.373,100245813
30/07/2007,4348.607,112589768
31/07/2007,4432.265,108561410
1/08/2007,4488.774,126292874
2/08/2007,4316.567,98278578
3/08/2007,4440.976,115116672
6/08/2007,4600.118,111707979
7/08/2007,4642.01,116181085
8/08/2007,4614.586,118909163
9/08/2007,4658.592,97660198
10/08/2007,4745.181,101867058
13/08/2007,4768.619,114184714
14/08/2007,4820.15,88568208
15/08/2007,4875.511,90509675
16/08/2007,4845.016,90538411
17/08/2007,4733.137,91159048
20/08/2007,4773.832,99152937
21/08/2007,4944.214,104204109
22/08/2007,4876.345,108110938
23/08/2007,5002.841,99309428
24/08/2007,5070.651,108995636
27/08/2007,5144.824,116154244
28/08/2007,5134.141,105436739
29/08/2007,5147.713,100824139
30/08/2007,5144.111,101210584
31/08/2007,5184.091,103556261
3/09/2007,5257.777,125779649
4/09/2007,5333.4,120426368
5/09/2007,5296.07,96240624
6/09/2007,5336.669,106987966
7/09/2007,5381.186,119841029
10/09/2007,5208.318,102368235
11/09/2007,5362.941,110055262
12/09/2007,5092.576,97058855
13/09/2007,5193.409,86550216
14/09/2007,5290.256,94673912
17/09/2007,5309.057,105638609
18/09/2007,5446.732,102690994
19/09/2007,5439.018,89725500
20/09/2007,5408.484,86547205
21/09/2007,5482.507,92838809
24/09/2007,5469.837,81798471
25/09/2007,5500.269,96509579
26/09/2007,5407.829,63608585
27/09/2007,5338.108,58884300
28/09/2007,5461.58,80631285
8/10/2007,5683.31,95983083
9/10/2007,5678.913,83289030
10/10/2007,5742.648,92445344
11/10/2007,5798.386,94709657
12/10/2007,5950.902,119148432
15/10/2007,5934.775,98707442
16/10/2007,6056.946,88152159
17/10/2007,6057.428,71312588
18/10/2007,6031.916,69805425
19/10/2007,5869.124,55224892
22/10/2007,5742.791,54433674
23/10/2007,5660.066,58453968
24/10/2007,5804.015,60292831
25/10/2007,5794.223,71714448
26/10/2007,5498.858,51519175
29/10/2007,5641.983,50164402
30/10/2007,5769.203,54278820
31/10/2007,5984.713,71029564
1/11/2007,5978.939,64885103
2/11/2007,5812.465,59541596
5/11/2007,5748.176,64132597
6/11/2007,5593.347,45068039
7/11/2007,5565.648,42730328
8/11/2007,5559.151,48924662
9/11/2007,5276.008,47341262
12/11/2007,5181.175,52582703
13/11/2007,5239.343,49237316
14/11/2007,5246.574,50992880
15/11/2007,5391.017,47819419
16/11/2007,5273.082,37387331
19/11/2007,5325.302,41097731
20/11/2007,5230.742,49057398
21/11/2007,5307.793,41231609
22/11/2007,5113.882,40370330
23/11/2007,4946.258,30872962
26/11/2007,5102.526,36755797
27/11/2007,4919.913,30833864
28/11/2007,4870.842,32756757
29/11/2007,4870.861,50071545
30/11/2007,4993.74,43314662
3/12/2007,4838.564,53750775
4/12/2007,4882.149,42835766
5/12/2007,4917.365,54299786
6/12/2007,5055.835,43159311
7/12/2007,5038.478,49961574
10/12/2007,5010.826,68817889
11/12/2007,5180.541,66848427
12/12/2007,5148.254,72156227
13/12/2007,5078.182,67283324
14/12/2007,4899.75,53052727
17/12/2007,5007.285,63546722
18/12/2007,4856.471,40558047
19/12/2007,4878.066,56275775
20/12/2007,4965.29,57742689
21/12/2007,5017.195,66142705
24/12/2007,5132.913,85080422
25/12/2007,5233.175,71023624
26/12/2007,5209.035,74458628
27/12/2007,5248.222,87324184
28/12/2007,5320.007,77187038
2/01/2008,5265,76566609
3/01/2008,5269.801,98510323
4/01/2008,5328.411,80875238
7/01/2008,5357.45,91933001
8/01/2008,5414.558,102477863
9/01/2008,5365.222,76805862
10/01/2008,5449.16,96553285
11/01/2008,5471.387,87724750
14/01/2008,5507.578,78714090
15/01/2008,5503.931,80719506
16/01/2008,5395.277,89278341
17/01/2008,5235.908,98941952
18/01/2008,5141.371,68635625
21/01/2008,5188.795,75643958
22/01/2008,4817.997,92491351
23/01/2008,4572.902,87963973
24/01/2008,4753.445,90038158
25/01/2008,4716.977,77928370
28/01/2008,4720.564,69350257
29/01/2008,4426.267,50356220
30/01/2008,4505.635,55080037
31/01/2008,4408.024,45141558
1/02/2008,4388.254,59307142
4/02/2008,4415.023,63374578
5/02/2008,4622.539,52619684
13/02/2008,4525.026,36914151
14/02/2008,4527.054,34913005
15/02/2008,4523.792,41386516
18/02/2008,4546.752,55824610
19/02/2008,4582.284,60663188
20/02/2008,4682.588,66474653
21/02/2008,4534.169,61309148
22/02/2008,4500.385,67601983
25/02/2008,4370.188,58811935
26/02/2008,4302.735,55686631
27/02/2008,4256.532,50524991
28/02/2008,4343.277,47922253
29/02/2008,4293.533,47835383
3/03/2008,4323.698,78513840
4/03/2008,4454.18,86956515
5/03/2008,4316.25,74109680
6/03/2008,4310.354,84932145
7/03/2008,4315.808,56747402
10/03/2008,4265.611,65682205
11/03/2008,4121.653,51333439
12/03/2008,4254.673,57224458
13/03/2008,4033.319,63653400
14/03/2008,3956.746,41407257
17/03/2008,3941.258,49100273
18/03/2008,3789.565,57861001
19/03/2008,3746.047,61586643
20/03/2008,3721.504,73262694
21/03/2008,3790.111,65093464
24/03/2008,3830.346,58959678
25/03/2008,3559.942,52765336
26/03/2008,3644.13,46251818
27/03/2008,3541.276,55069866
28/03/2008,3378.628,63291684
31/03/2008,3465.908,47113469
1/04/2008,3461.085,54831376
2/04/2008,3370.604,65487286
3/04/2008,3323.426,50889224
7/04/2008,3418.516,60994537
8/04/2008,3604.263,65484823
9/04/2008,3585.847,59852049
10/04/2008,3378.139,45455150
11/04/2008,3498.555,43284244
14/04/2008,3419.047,50311706
15/04/2008,3282.572,44668457
16/04/2008,3349.931,40091184
17/04/2008,3286.414,45843305
18/04/2008,3200.57,43665343
21/04/2008,3305.152,59955293
22/04/2008,3076.715,48787413
23/04/2008,3116.412,66235125
24/04/2008,3539.868,142066287
25/04/2008,3572.547,129621021
28/04/2008,3497.383,75744975
29/04/2008,3457.351,67175250
30/04/2008,3545.573,107617708
5/05/2008,3739.797,99696916
6/05/2008,3735.849,98932250
7/05/2008,3716.446,90497143
8/05/2008,3538.916,75173242
9/05/2008,3682.955,87898425
12/05/2008,3548.614,79891220
13/05/2008,3515.711,90747177
14/05/2008,3549.668,88592078
15/05/2008,3676.839,83955322
16/05/2008,3637.636,64812853
19/05/2008,3615.594,48450165
20/05/2008,3601.549,66377053
21/05/2008,3414.344,73641076
22/05/2008,3493.067,68504703
23/05/2008,3473.801,59950559
26/05/2008,3442.291,52776596
27/05/2008,3355.114,42499311
28/05/2008,3382.774,52476760
29/05/2008,3447.768,51439933
30/05/2008,3414.254,48495407
2/06/2008,3426.195,49186078
3/06/2008,3456.58,56642494
4/06/2008,3424.037,48038156
5/06/2008,3355.928,41834663
6/06/2008,3362.005,34763217
10/06/2008,3202.113,50909546
11/06/2008,3042.158,46939345
12/06/2008,3011.558,49535824
13/06/2008,2960.905,41069430
16/06/2008,2876.294,40385924
17/06/2008,2873.129,43298147
18/06/2008,2772.367,66349803
19/06/2008,2921.721,56795827
20/06/2008,2811.084,74156830
23/06/2008,2780.148,40670032
24/06/2008,2747.322,48387231
25/06/2008,2794.04,64819105
26/06/2008,2904.094,65519228
27/06/2008,2809.309,60529919
30/06/2008,2724.404,38518854
1/07/2008,2743.164,40681423
2/07/2008,2656.038,40181793
3/07/2008,2610.815,68146717
4/07/2008,2691.207,57291928
7/07/2008,2673.55,77405848
8/07/2008,2805.608,80204680
9/07/2008,2838.863,97026119
10/07/2008,2879.624,90904841
11/07/2008,2863.813,64820553
14/07/2008,2837.495,54465923
15/07/2008,2886.112,70915234
16/07/2008,2753.898,60043922
17/07/2008,2747.951,50842333
18/07/2008,2711.742,57873500
21/07/2008,2759.883,66487700
22/07/2008,2852.442,61519107
23/07/2008,2870.934,61497975
24/07/2008,2861.81,72505445
25/07/2008,2875.77,62531059
28/07/2008,2883.761,62318792
29/07/2008,2868.008,58632278
30/07/2008,2884.586,48946884
31/07/2008,2844.651,44530269
1/08/2008,2751.02,49215419
4/08/2008,2782.985,37170318
5/08/2008,2751.2,42378552
6/08/2008,2711.602,40605525
7/08/2008,2717.502,39492121
8/08/2008,2724.43,48507437
11/08/2008,2595.895,47161450
12/08/2008,2445.216,36632632
13/08/2008,2440.525,41005231
14/08/2008,2432.197,31305226
